Date,Open,High,Low,Close,Adj Close,Volume
2023-06-18,0.912112,0.912808,0.911790,0.912430,0.912430,15320113753
2023-06-19,0.912436,0.914594,0.911526,0.913609,0.913609,13045535620
2023-06-20,0.913555,0.915635,0.915097,0.915314,0.915314,16459764248
2023-06-21,0.915237,0.917223,0.914099,0.916104,0.916104,25174509330
2023-06-22,0.916008,0.910771,0.910820,0.909818,0.909818,37844476068
2023-06-23,0.909936,0.913131,0.908877,0.912945,0.912945,28360982964
2023-06-24,0.912983,0.919894,0.920517,0.916568,0.916568,28531054138
2023-06-25,0.916606,0.916978,0.916218,0.916527,0.916527,19007327803
2023-06-26,0.916478,0.916905,0.914595,0.917334,0.917334,19597110073
2023-06-27,0.917424,0.917883,0.916458,0.916797,0.916797,23939823215
2023-06-28,0.916804,0.913331,0.913766,0.912779,0.912779,21400302181
2023-06-29,0.912688,0.913906,0.914589,0.916073,0.916073,21888950836
2023-06-30,0.916124,0.918979,0.919663,0.920013,0.920013,19332893493
2023-07-01,0.919895,0.917049,0.915840,0.916124,0.916124,39978649534
2023-07-02,0.915884,0.916717,0.915599,0.916168,0.916168,18133542094
2023-07-03,0.916148,0.916304,0.915281,0.916865,0.916865,18645301972
2023-07-04,0.916832,0.917189,0.917980,0.916312,0.916312,24083050349
2023-07-05,0.916264,0.918174,0.918257,0.919184,0.919184,19270355455
2023-07-06,0.919267,0.920105,0.917624,0.921274,0.921274,19883534207
2023-07-07,0.921196,0.922813,0.921437,0.918470,0.918470,27943395725
2023-07-08,0.918317,0.912700,0.915571,0.911622,0.911622,19210598949
2023-07-09,0.911778,0.912048,0.911458,0.911747,0.911747,12239399795
2023-07-10,0.911768,0.912413,0.911477,0.911805,0.911805,12121570270
2023-07-11,0.911825,0.909758,0.911143,0.908683,0.908683,21183388220
2023-07-12,0.908740,0.909191,0.909704,0.908028,0.908028,16544526053
2023-07-13,0.908055,0.907644,0.898734,0.897550,0.897550,18567682820
2023-07-14,0.897672,0.892263,0.897576,0.891299,0.891299,37025322133
2023-07-15,0.891459,0.891313,0.889729,0.890045,0.890045,35133116443
2023-07-16,0.890038,0.890471,0.889416,0.890282,0.890282,16843146176
2023-07-17,0.890221,0.891444,0.889966,0.891141,0.891141,15598287591
2023-07-18,0.891145,0.891769,0.889622,0.890153,0.890153,21788664134
2023-07-19,0.890199,0.889594,0.889828,0.890737,0.890737,19697621641
2023-07-20,0.890716,0.891731,0.892805,0.892660,0.892660,19302990588
2023-07-21,0.892609,0.893063,0.898205,0.898173,0.898173,23215422846
2023-07-22,0.898164,0.899461,0.898553,0.898444,0.898444,19525201448
2023-07-23,0.898402,0.899504,0.898458,0.898469,0.898469,13803671810
2023-07-24,0.898697,0.899770,0.898387,0.898744,0.898744,14129244911
2023-07-25,0.898825,0.899432,0.901375,0.903921,0.903921,22408774473
2023-07-26,0.903926,0.906310,0.905387,0.904816,0.904816,16331707738
2023-07-27,0.904879,0.902704,0.902639,0.902777,0.902777,19917909768
2023-07-28,0.902735,0.898174,0.908968,0.910515,0.910515,16363588296
2023-07-29,0.910592,0.911553,0.911521,0.906596,0.906596,15747534670
2023-07-30,0.906599,0.907027,0.906254,0.906549,0.906549,10844320776
2023-07-31,0.906572,0.906646,0.905897,0.907021,0.907021,14436549723
2023-08-01,0.907049,0.908975,0.909010,0.909274,0.909274,16690882071
2023-08-02,0.909277,0.910481,0.910858,0.908011,0.908011,24632894285
2023-08-03,0.908031,0.908993,0.909240,0.913179,0.913179,24044272986
2023-08-04,0.913141,0.913206,0.913732,0.912651,0.912651,18596800653
2023-08-05,0.912567,0.912467,0.905498,0.905685,0.905685,18310586639
2023-08-06,0.905712,0.906254,0.905407,0.906031,0.906031,12950143841
2023-08-07,0.906062,0.906293,0.907281,0.907416,0.907416,13451613215
2023-08-08,0.907337,0.908146,0.908141,0.907783,0.907783,21796066417
2023-08-09,0.907805,0.913359,0.909718,0.912205,0.912205,23609554334
2023-08-10,0.912210,0.910777,0.910218,0.910445,0.910445,20880312174
2023-08-11,0.910394,0.911297,0.909621,0.909705,0.909705,16869438512
2023-08-12,0.909640,0.911704,0.907904,0.911759,0.911759,15004316291
2023-08-13,0.911775,0.912605,0.911775,0.912201,0.912201,10888511356
2023-08-14,0.912215,0.911975,0.913217,0.913114,0.913114,12905336254
2023-08-15,0.913129,0.915750,0.917458,0.916025,0.916025,18477281629
2023-08-16,0.916011,0.916658,0.913680,0.916152,0.916152,19919834626
2023-08-17,0.916108,0.918799,0.915283,0.918513,0.918513,22530836951
2023-08-18,0.918501,0.920656,0.918383,0.919950,0.919950,42487466271
2023-08-19,0.919857,0.919981,0.918253,0.918160,0.918160,31498705293
2023-08-20,0.918056,0.918726,0.917825,0.918187,0.918187,16426910565
2023-08-21,0.918224,0.918619,0.918001,0.919492,0.919492,14456644785
2023-08-22,0.919444,0.918083,0.918183,0.917461,0.917461,19591303263
2023-08-23,0.917426,0.922253,0.917932,0.921454,0.921454,22207771610
2023-08-24,0.921590,0.920941,0.920984,0.920248,0.920248,23385890566
2023-08-25,0.920183,0.920276,0.924181,0.925508,0.925508,18586284408
2023-08-26,0.925561,0.927369,0.924688,0.925888,0.925888,18526335915
2023-08-27,0.925875,0.926355,0.925631,0.925929,0.925929,10413108500
2023-08-28,0.925912,0.926466,0.925542,0.925742,0.925742,11181433824
2023-08-29,0.925733,0.924600,0.924754,0.923107,0.923107,16775109981
2023-08-30,0.923108,0.924069,0.921617,0.920059,0.920059,36117527047
2023-08-31,0.920108,0.919473,0.920366,0.915065,0.915065,20786429068
2023-09-01,0.914982,0.922879,0.922012,0.922164,0.922164,25181191349
2023-09-02,0.922133,0.923209,0.926982,0.926732,0.926732,23572609423
2023-09-03,0.926721,0.927295,0.926531,0.927122,0.927122,15349032610
2023-09-04,0.927016,0.926629,0.925916,0.926892,0.926892,13449866730
2023-09-05,0.926784,0.927899,0.925660,0.926340,0.926340,16606596547
2023-09-06,0.926263,0.932265,0.931880,0.932035,0.932035,17085465424
2023-09-07,0.932113,0.932336,0.930872,0.932075,0.932075,18384286448
2023-09-08,0.932010,0.934071,0.933525,0.934611,0.934611,17053421823
2023-09-09,0.934612,0.933646,0.932572,0.933742,0.933742,16724181246
2023-09-10,0.933691,0.934251,0.933473,0.933701,0.933701,9459706252
2023-09-11,0.933688,0.933772,0.932600,0.932775,0.932775,14156767697
2023-09-12,0.932736,0.930750,0.929265,0.930166,0.930166,22942929724
2023-09-13,0.930186,0.933318,0.929849,0.929989,0.929989,24761267407
2023-09-14,0.929917,0.932353,0.931523,0.931941,0.931941,19125270167
2023-09-15,0.931972,0.938198,0.931561,0.940513,0.940513,19982222011
2023-09-16,0.940507,0.937866,0.937009,0.937478,0.937478,18082912412
2023-09-17,0.937261,0.938013,0.937145,0.937436,0.937436,13418092655
2023-09-18,0.937418,0.938036,0.937005,0.937652,0.937652,11933821502
2023-09-19,0.937616,0.938468,0.937065,0.935458,0.935458,21668936784
2023-09-20,0.935366,0.936029,0.935940,0.936444,0.936444,18602183293
2023-09-21,0.936392,0.936945,0.935037,0.939144,0.939144,19559342722
2023-09-22,0.939124,0.940244,0.937872,0.938039,0.938039,61245230371
2023-09-23,0.937976,0.937910,0.940701,0.937759,0.937759,15400125542
2023-09-24,0.937765,0.938175,0.937632,0.937813,0.937813,11351514987
2023-09-25,0.937811,0.939503,0.936873,0.939234,0.939234,12374815526
2023-09-26,0.939231,0.939574,0.944145,0.943957,0.943957,17382736029
2023-09-27,0.943894,0.945307,0.945416,0.945777,0.945777,16509396875
2023-09-28,0.945729,0.946682,0.946021,0.951312,0.951312,20001647344
2023-09-29,0.951378,0.947156,0.948098,0.946726,0.946726,22244342994
2023-09-30,0.946769,0.943497,0.942817,0.945190,0.945190,31893950541
2023-10-01,0.945214,0.945713,0.944963,0.945348,0.945348,26781619941
2023-10-02,0.945332,0.945165,0.946646,0.946480,0.946480,25451484170
2023-10-03,0.946606,0.953455,0.946111,0.954520,0.954520,32229113874
2023-10-04,0.954454,0.955288,0.953818,0.955321,0.955321,27694475127
2023-10-05,0.955254,0.952467,0.953023,0.952185,0.952185,20119383245
2023-10-06,0.952042,0.950734,0.951964,0.948275,0.948275,17841474745
2023-10-07,0.948226,0.944914,0.952773,0.944361,0.944361,18078697260
2023-10-08,0.944364,0.944682,0.944206,0.944469,0.944469,10389424456
2023-10-09,0.944505,0.944013,0.944206,0.946827,0.946827,11818932295
2023-10-10,0.946823,0.950100,0.948158,0.945374,0.945374,19552750313
2023-10-11,0.945484,0.942676,0.943076,0.943088,0.943088,16393938280
2023-10-12,0.943066,0.943598,0.941852,0.941087,0.941087,18775284844
2023-10-13,0.941083,0.941923,0.949178,0.948877,0.948877,15409222595
2023-10-14,0.948818,0.951693,0.949766,0.951211,0.951211,20126578672
2023-10-15,0.951142,0.951839,0.951052,0.951350,0.951350,9502843589
2023-10-16,0.951272,0.951770,0.951093,0.950704,0.950704,11875976878
2023-10-17,0.950710,0.948476,0.949439,0.947983,0.947983,45200920807
2023-10-18,0.948014,0.946876,0.947843,0.946206,0.946206,36257134735
2023-10-19,0.946221,0.947295,0.949460,0.949167,0.949167,31143700680
2023-10-20,0.949335,0.945534,0.949331,0.945053,0.945053,31239295382
2023-10-21,0.945034,0.946542,0.943691,0.944051,0.944051,38492675339
2023-10-22,0.944014,0.944187,0.943647,0.943886,0.943886,29452204517
2023-10-23,0.943865,0.944203,0.944189,0.944579,0.944579,31335501365
2023-10-24,0.944871,0.940523,0.937225,0.937582,0.937582,47083866216
2023-10-25,0.937547,0.937924,0.935617,0.943833,0.943833,56997151116
2023-10-26,0.943786,0.945035,0.943835,0.946786,0.946786,35047754221
2023-10-27,0.946775,0.948984,0.947831,0.946805,0.946805,32564484411
2023-10-28,0.946775,0.947772,0.944237,0.946293,0.946293,25486736414
2023-10-29,0.946350,0.946758,0.945617,0.946289,0.946289,16179497082
2023-10-30,0.946272,0.946829,0.945235,0.947154,0.947154,16990900018
2023-10-31,0.947010,0.944344,0.945487,0.942697,0.942697,27099772450
2023-11-01,0.942717,0.943530,0.945767,0.945663,0.945663,27732605006
2023-11-02,0.945770,0.946394,0.949488,0.945141,0.945141,37700607262
2023-11-03,0.945092,0.938744,0.941452,0.942195,0.942195,34911844556
2023-11-04,0.942245,0.932412,0.939478,0.932055,0.932055,28642893144
2023-11-05,0.932021,0.932632,0.931753,0.932177,0.932177,18666156744
2023-11-06,0.932242,0.932885,0.931879,0.932510,0.932510,25662267270
2023-11-07,0.932467,0.932938,0.933036,0.933270,0.933270,27054856978
2023-11-08,0.933259,0.936067,0.936605,0.935474,0.935474,34715706842
2023-11-09,0.935409,0.936445,0.933677,0.933924,0.933924,29351345992
2023-11-10,0.933954,0.934872,0.933335,0.937532,0.937532,67197742438
2023-11-11,0.937607,0.937243,0.937596,0.934796,0.934796,47107640145
2023-11-12,0.935037,0.935561,0.934533,0.934642,0.934642,37852665271
2023-11-13,0.934737,0.933989,0.935241,0.935559,0.935559,31889534420
2023-11-14,0.935662,0.938385,0.935644,0.934793,0.934793,44501445089
2023-11-15,0.935064,0.920422,0.919213,0.919542,0.919542,44036898321
2023-11-16,0.919534,0.922306,0.919805,0.922007,0.922007,45968069828
2023-11-17,0.921857,0.922063,0.921325,0.921424,0.921424,48334551361
2023-11-18,0.921556,0.918040,0.919110,0.916520,0.916520,41960851593
2023-11-19,0.916390,0.916757,0.916138,0.916538,0.916538,27982954767
2023-11-20,0.916538,0.916733,0.916912,0.917383,0.917383,26233609351
2023-11-21,0.917418,0.914859,0.913728,0.914162,0.914162,37066194708
2023-11-22,0.914090,0.913248,0.913480,0.916357,0.916357,44822181953
2023-11-23,0.916344,0.920327,0.920399,0.918761,0.918761,40065581781
2023-11-24,0.918783,0.917890,0.916879,0.917208,0.917208,26265411600
2023-11-25,0.917215,0.914334,0.916671,0.913873,0.913873,36607369946
2023-11-26,0.913791,0.914296,0.913483,0.913988,0.913988,21052844885
2023-11-27,0.913994,0.914107,0.912927,0.914286,0.914286,27696839489
2023-11-28,0.914289,0.915619,0.914351,0.912466,0.912466,35193217212
2023-11-29,0.912587,0.910948,0.913044,0.909095,0.909095,34278613100
2023-11-30,0.909048,0.911031,0.910834,0.911488,0.911488,31999948035
2023-12-01,0.911503,0.919104,0.916383,0.918269,0.918269,26853145273
2023-12-02,0.918305,0.918502,0.919709,0.918226,0.918226,33727849411
2023-12-03,0.918239,0.919065,0.918268,0.918884,0.918884,28554576462
2023-12-04,0.918958,0.919066,0.917927,0.918899,0.918899,29861063644
2023-12-05,0.918897,0.920665,0.923988,0.922655,0.922655,68775976791
2023-12-06,0.922711,0.927274,0.921926,0.926818,0.926818,55119514403
2023-12-07,0.926516,0.927182,0.926491,0.928846,0.928846,53011553593
2023-12-08,0.928826,0.928948,0.929402,0.927077,0.927077,48391028548
2023-12-09,0.927128,0.931485,0.927743,0.928315,0.928315,45462897244
2023-12-10,0.928321,0.929073,0.928246,0.928680,0.928680,42432340097
2023-12-11,0.928528,0.928858,0.928096,0.928940,0.928940,30209167365
2023-12-12,0.928966,0.929979,0.928006,0.928477,0.928477,68248927472
2023-12-13,0.928510,0.926692,0.925251,0.925856,0.925856,47191900060
2023-12-14,0.925795,0.920977,0.926630,0.919060,0.919060,47817824987
2023-12-15,0.919138,0.914281,0.915376,0.909754,0.909754,46114904029
2023-12-16,0.909821,0.918820,0.917393,0.916853,0.916853,41517217041
2023-12-17,0.916790,0.917244,0.915900,0.915966,0.915966,31962890435
2023-12-18,0.915856,0.917122,0.916323,0.917740,0.917740,31934693881
2023-12-19,0.917258,0.916230,0.914457,0.915237,0.915237,43729289544
2023-12-20,0.915248,0.916197,0.913244,0.910699,0.910699,40673563087
2023-12-21,0.910525,0.914850,0.911523,0.913724,0.913724,46541038736
2023-12-22,0.913654,0.913904,0.908895,0.908699,0.908699,44095864393
2023-12-23,0.908729,0.907747,0.906989,0.907792,0.907792,47978936694
2023-12-24,0.907826,0.908128,0.907101,0.907578,0.907578,33239279056
2023-12-25,0.907385,0.908395,0.907438,0.908487,0.908487,44880050658
2023-12-26,0.908397,0.909500,0.905588,0.908046,0.908046,56046304350
2023-12-27,0.907981,0.908606,0.905796,0.905767,0.905767,57487474963
2023-12-28,0.905764,0.901476,0.905882,0.900850,0.900850,50482797151
2023-12-29,0.900995,0.900884,0.901845,0.904596,0.904596,53386257519
2023-12-30,0.904503,0.904169,0.905530,0.904933,0.904933,47436464707
2023-12-31,0.904988,0.905427,0.904305,0.904872,0.904872,28546831541
2024-01-01,0.904711,0.905664,0.905395,0.905745,0.905745,30041937874
2024-01-02,0.905883,0.906632,0.905604,0.906401,0.906401,32216634878
2024-01-03,0.906315,0.913907,0.914143,0.914413,0.914413,54330115340
2024-01-04,0.914346,0.918984,0.915660,0.915832,0.915832,80232358758
2024-01-05,0.915596,0.915141,0.915775,0.914482,0.914482,49404655297
2024-01-06,0.914392,0.914603,0.917184,0.913650,0.913650,49059387399
2024-01-07,0.913628,0.914122,0.913121,0.913390,0.913390,29696998787
2024-01-08,0.913309,0.913955,0.912736,0.914491,0.914491,29855451602
2024-01-09,0.914590,0.916535,0.914002,0.913797,0.913797,56535671985
2024-01-10,0.914019,0.913627,0.914394,0.914906,0.914906,56163130694
2024-01-11,0.914969,0.912714,0.911101,0.911426,0.911426,73287670491
2024-01-12,0.911485,0.913965,0.912980,0.910769,0.910769,71128383406
2024-01-13,0.910808,0.912482,0.912115,0.911993,0.911993,65663908255
2024-01-14,0.912160,0.912333,0.911710,0.912054,0.912054,35335343011
2024-01-15,0.912023,0.912462,0.912966,0.913173,0.913173,32027280199
2024-01-16,0.913175,0.912494,0.912402,0.913383,0.913383,37756297476
2024-01-17,0.913127,0.919958,0.916013,0.919118,0.919118,39586011479
2024-01-18,0.919064,0.919876,0.919636,0.917844,0.917844,36667644068
2024-01-19,0.917859,0.920396,0.918577,0.918242,0.918242,42443542871
2024-01-20,0.918429,0.918099,0.917221,0.916304,0.916304,42781239334
2024-01-21,0.916277,0.917898,0.916117,0.916419,0.916419,23540973660
2024-01-22,0.916478,0.918348,0.916276,0.917611,0.917611,20156191937
2024-01-23,0.917624,0.917587,0.917279,0.918195,0.918195,45537599635
2024-01-24,0.918151,0.922416,0.919768,0.920344,0.920344,48257645364
2024-01-25,0.920420,0.919146,0.918966,0.918770,0.918770,35327354868
2024-01-26,0.918700,0.922606,0.921666,0.921759,0.921759,31086960298
2024-01-27,0.921627,0.920220,0.918940,0.920495,0.920495,38745460485
2024-01-28,0.920388,0.920846,0.920228,0.920551,0.920551,21385738397
2024-01-29,0.920617,0.920736,0.920045,0.922308,0.922308,27096508861
2024-01-30,0.922301,0.925395,0.925119,0.923143,0.923143,32928668563
2024-01-31,0.923132,0.923027,0.923644,0.922253,0.922253,37986417676
2024-02-01,0.922296,0.922341,0.920717,0.925604,0.925604,38124444957
2024-02-02,0.925647,0.926019,0.924204,0.919531,0.919531,34390852625
2024-02-03,0.919452,0.919700,0.926114,0.925785,0.925785,30055459640
2024-02-04,0.925786,0.926063,0.925454,0.925874,0.925874,18508620335
2024-02-05,0.925887,0.926192,0.926508,0.927404,0.927404,20483551819
2024-02-06,0.927420,0.932345,0.930534,0.929873,0.929873,28464452912
2024-02-07,0.929878,0.929728,0.928290,0.929601,0.929601,28881935227
2024-02-08,0.929535,0.929000,0.927930,0.927855,0.927855,33600551310
2024-02-09,0.927719,0.928116,0.929817,0.928022,0.928022,38501090568
2024-02-10,0.927951,0.927943,0.927180,0.927704,0.927704,51501028623
2024-02-11,0.927730,0.928090,0.927381,0.927545,0.927545,26655225319
2024-02-12,0.927549,0.928067,0.927197,0.926342,0.926342,29109679595
2024-02-13,0.926333,0.929078,0.928637,0.928601,0.928601,46597880801
2024-02-14,0.928654,0.934918,0.933632,0.934391,0.934391,53875398443
2024-02-15,0.934381,0.935326,0.934189,0.932654,0.932654,59993214654
2024-02-16,0.932622,0.929212,0.927524,0.929139,0.929139,64486369798
2024-02-17,0.929180,0.930002,0.928247,0.928515,0.928515,49742913390
2024-02-18,0.928553,0.928723,0.927663,0.928243,0.928243,42180844351
2024-02-19,0.928221,0.928389,0.927629,0.927527,0.927527,45908908090
2024-02-20,0.927499,0.927998,0.927155,0.928102,0.928102,45702544320
2024-02-21,0.928004,0.928947,0.924320,0.925231,0.925231,61811415068
2024-02-22,0.925230,0.925617,0.924128,0.924198,0.924198,54779525307
2024-02-23,0.924295,0.923655,0.922884,0.923145,0.923145,51507680126
2024-02-24,0.923356,0.924178,0.922881,0.923056,0.923056,45604235202
2024-02-25,0.923050,0.923437,0.922621,0.923205,0.923205,31279880710
2024-02-26,0.923094,0.923373,0.923377,0.924225,0.924225,33903778182
2024-02-27,0.924327,0.922483,0.924022,0.922295,0.922295,58044811135
2024-02-28,0.922307,0.922550,0.920809,0.922734,0.922734,75435243358
2024-02-29,0.922858,0.923953,0.921936,0.923616,0.923616,118104169005
2024-03-01,0.923684,0.923795,0.921990,0.925786,0.925786,103617324708
2024-03-02,0.925773,0.924324,0.924215,0.922676,0.922676,70434922009
2024-03-03,0.922773,0.923384,0.921981,0.922609,0.922609,62380181857
2024-03-04,0.922638,0.922355,0.921923,0.922750,0.922750,65266479565
2024-03-05,0.922764,0.923149,0.921795,0.922522,0.922522,114078237900
2024-03-06,0.922519,0.922320,0.919537,0.922385,0.922385,174901763631
2024-03-07,0.922219,0.919817,0.919731,0.917965,0.917965,117894851145
2024-03-08,0.917980,0.915571,0.912947,0.914436,0.914436,86956148239
2024-03-09,0.914495,0.917351,0.912992,0.915785,0.915785,98716963281
2024-03-10,0.915783,0.916444,0.914934,0.915752,0.915752,57817416900
2024-03-11,0.915771,0.916252,0.914319,0.914748,0.914748,70859918498
2024-03-12,0.914735,0.915260,0.912963,0.915111,0.915111,108350633847
2024-03-13,0.915105,0.916302,0.914503,0.915258,0.915258,105982583379
2024-03-14,0.915314,0.914879,0.914478,0.913453,0.913453,87041823463
2024-03-15,0.913428,0.914782,0.916578,0.918566,0.918566,107066059730
2024-03-16,0.918492,0.920848,0.917452,0.918364,0.918364,133183351171
2024-03-17,0.918402,0.919183,0.917060,0.917556,0.917556,93474580925
2024-03-18,0.917607,0.918566,0.916024,0.918236,0.918236,83067941111
2024-03-19,0.918323,0.920535,0.917466,0.919598,0.919598,90472070729
2024-03-20,0.919587,0.921424,0.919701,0.920161,0.920161,126662710884
2024-03-21,0.920333,0.916894,0.919474,0.914518,0.914518,112443121933
2024-03-22,0.914463,0.917383,0.920306,0.920420,0.920420,80592634084
2024-03-23,0.920416,0.925515,0.922875,0.921195,0.921195,74845323793
2024-03-24,0.921139,0.921718,0.920664,0.921229,0.921229,49480322299
2024-03-25,0.921272,0.921360,0.924806,0.925287,0.925287,49622078646
2024-03-26,0.925329,0.925961,0.922006,0.922965,0.922965,74932418279
2024-03-27,0.922909,0.922911,0.921754,0.923144,0.923144,71449535577
2024-03-28,0.923091,0.924698,0.922531,0.924423,0.924423,77491482796
2024-03-29,0.924400,0.927446,0.923213,0.926696,0.926696,67931447764
2024-03-30,0.926730,0.926375,0.926475,0.926370,0.926370,56701068244
2024-03-31,0.926381,0.926915,0.925882,0.926316,0.926316,43340418104
2024-04-01,0.926345,0.927729,0.926273,0.926531,0.926531,42020885682
2024-04-02,0.926526,0.928759,0.931378,0.931783,0.931783,70199417988
2024-04-03,0.931805,0.932809,0.929654,0.928871,0.928871,89636333241
2024-04-04,0.928881,0.928132,0.927843,0.922977,0.922977,66704591931
2024-04-05,0.922918,0.922307,0.919893,0.923161,0.923161,63479324037
2024-04-06,0.923152,0.924528,0.922078,0.922452,0.922452,59363364500
2024-04-07,0.922478,0.922859,0.921874,0.922406,0.922406,37831012313
2024-04-08,0.922407,0.922807,0.922096,0.923270,0.923270,41576702893
2024-04-09,0.923276,0.922288,0.921886,0.920819,0.920819,64234217176
2024-04-10,0.920821,0.922160,0.920667,0.920686,0.920686,64774763885
2024-04-11,0.920678,0.921155,0.929173,0.931109,0.931109,63919667878
2024-04-12,0.931007,0.933226,0.930004,0.932813,0.932813,53724382804
2024-04-13,0.932815,0.941115,0.938502,0.938670,0.938670,90372018440
2024-04-14,0.938668,0.941253,0.937420,0.939388,0.939388,111588991816
2024-04-15,0.939457,0.940055,0.939255,0.940305,0.940305,92642638747
2024-04-16,0.940336,0.939879,0.940970,0.941550,0.941550,81913894811
2024-04-17,0.941477,0.942673,0.941588,0.941896,0.941896,72862964254
2024-04-18,0.941975,0.942571,0.938903,0.937276,0.937276,66658067203
2024-04-19,0.937288,0.937488,0.936211,0.940124,0.940124,59719586403
2024-04-20,0.940107,0.940136,0.941763,0.938424,0.938424,79113239693
2024-04-21,0.938476,0.939088,0.937866,0.938268,0.938268,42791046941
2024-04-22,0.938252,0.938513,0.937756,0.938478,0.938478,38388956106
2024-04-23,0.938536,0.939136,0.937819,0.938847,0.938847,49499144671
2024-04-24,0.938844,0.937083,0.934362,0.934445,0.934445,46147544220
2024-04-25,0.934450,0.934867,0.933719,0.934399,0.934399,57008171592
2024-04-26,0.934211,0.934952,0.930592,0.932067,0.932067,52344726955
2024-04-27,0.932073,0.933323,0.933968,0.934780,0.934780,42266129706
2024-04-28,0.934702,0.935994,0.933903,0.934319,0.934319,37965462464
2024-04-29,0.934307,0.935943,0.933929,0.933697,0.933697,33728667177
2024-04-30,0.933714,0.934570,0.932273,0.933017,0.933017,46415194111
2024-05-01,0.933013,0.935344,0.935231,0.936758,0.936758,61964526434
2024-05-02,0.936734,0.939901,0.931601,0.931675,0.931675,71711555605
2024-05-03,0.931700,0.933928,0.931536,0.931998,0.931998,51042614412
2024-05-04,0.931998,0.930502,0.924653,0.929158,0.929158,50027330611
2024-05-05,0.929165,0.930266,0.928480,0.928787,0.928787,36707626788
2024-05-06,0.928790,0.929886,0.928101,0.929742,0.929742,33670979955
2024-05-07,0.928475,0.929885,0.927865,0.927865,0.927865,44509720576
